,match_id,radiant_win,avg_mmr,duration,lobby_type,game_mode,radiant_team,dire_team
40,5989876418,False,3040,2201,0,4,"14,51,11,35,90","21,77,120,85,96"
41,5989876506,False,4713,2379,7,22,"35,129,84,13,73","31,101,27,2,44"
42,5989876508,False,3805,2393,0,22,"9,97,21,71,56","26,41,72,113,55"
43,5989876510,False,3229,2187,7,22,"13,12,30,76,2","36,123,35,70,111"
44,5989876512,False,3620,2040,7,22,"75,11,120,26,41","3,97,102,48,35"
45,5989876600,False,2543,2139,7,22,"75,44,135,46,25","88,93,83,22,42"
46,5989876603,True,3374,2730,0,22,"74,14,98,41,30","85,44,55,54,19"
47,5989876709,False,3282,2329,7,22,"41,27,35,29,76","114,13,32,26,47"
48,5989876712,True,2734,2104,7,22,"74,68,8,99,87","22,49,21,121,81"
49,5989876801,True,3413,2498,7,22,"56,16,76,68,110","112,8,54,84,25"
0,5989873815,False,3853,1665,7,22,"44,22,108,88,27","84,99,20,42,128"
1,5989873818,True,3309,2142,7,22,"8,36,78,17,83","21,42,68,93,129"
2,5989873908,False,2951,2529,7,22,"109,119,13,40,2","101,135,73,54,105"
3,5989873912,True,4302,4154,7,22,"51,99,17,35,119","112,110,74,18,16"
4,5989874003,False,3570,1949,7,22,"13,27,8,14,97","75,88,48,112,36"
5,5989874008,False,4446,3084,7,22,"21,36,89,7,5","121,87,44,74,14"
6,5989874102,True,2703,3193,7,22,"47,16,37,26,70","123,74,44,96,9"
7,5989874105,False,2656,2723,7,22,"93,11,13,96,26","49,42,126,29,9"
8,5989874106,False,2866,2824,7,22,"99,119,1,8,5","105,30,95,81,14"
9,5989874107,True,3409,2469,7,22,"30,62,8,63,13","93,34,75,55,51"
10,5989874200,False,3914,2465,7,22,"15,93,86,112,106","69,41,74,102,27"
11,5989874201,True,4171,2019,7,22,"44,112,30,16,106","63,129,13,5,33"
12,5989874213,True,3531,2279,7,22,"129,121,93,75,34","86,94,28,54,100"
13,5989874216,False,3474,1780,7,22,"52,120,8,14,75","37,16,108,93,89"
14,5989874219,False,2695,2181,7,22,"70,69,84,120,76","100,25,123,36,54"
15,5989874301,True,3266,2212,7,22,"30,56,44,112,2","106,42,110,121,101"
16,5989874302,True,3215,2360,7,22,"135,48,71,121,39","51,41,11,128,58"
17,5989874305,False,3715,2686,7,22,"101,93,13,2,25","27,8,120,126,36"
18,5989874310,False,3580,1701,7,22,"40,26,95,99,9","128,8,5,73,14"
19,5989874319,True,3397,1450,7,22,"135,8,14,47,74","93,5,129,90,25"
20,5989874403,True,3544,2685,7,22,"86,1,26,21,105","76,8,50,70,84"
21,5989874405,True,3092,2494,0,22,"135,37,84,108,94","50,51,56,121,14"
22,5989874504,False,3585,2924,7,22,"16,123,3,4,68","22,108,35,8,27"
23,5989874506,False,3035,3274,7,22,"108,95,68,15,119","16,88,86,11,54"
24,5989874507,False,3009,2733,7,22,"54,28,85,75,61","135,14,120,93,26"
25,5989874509,True,3662,2332,7,22,"2,107,16,44,110","11,72,29,74,68"
26,5989874511,False,3885,2271,7,22,"83,46,16,86,42","21,67,27,26,98"
27,5989874607,False,3047,2284,0,22,"111,77,23,74,60","94,5,28,21,44"
28,5989874710,True,3070,975,7,22,"126,28,40,26,67","62,36,86,101,15"
29,5989874714,False,3382,2812,7,22,"61,104,110,26,41","23,14,129,30,6"
30,5989874715,False,3281,2816,7,22,"47,114,39,30,100","96,37,106,14,44"
31,5989874801,True,3256,2009,7,22,"67,91,2,25,86","11,33,112,50,93"
32,5989874804,True,2797,3640,7,22,"93,17,16,20,75","11,108,90,14,41"
33,5989874805,True,2605,2107,7,22,"90,129,17,70,5","35,14,27,93,63"
34,5989874813,False,2636,2451,7,22,"105,12,75,47,135","69,73,22,59,84"
35,5989874815,True,3063,1586,7,22,"60,99,14,74,26","123,27,67,119,42"
36,5989874900,False,3801,2559,7,22,"86,106,105,114,120","72,112,135,89,53"
37,5989874901,True,3769,2424,7,22,"85,2,113,94,123","111,14,95,63,106"
38,5989874904,True,3267,2570,7,22,"8,105,107,36,50","32,96,86,5,74"
39,5989874912,True,3610,2002,7,22,"135,6,67,31,2","112,35,120,44,74"
40,5989874914,False,3419,2077,7,22,"64,98,15,14,114","2,70,91,72,10"
41,5989874915,False,3701,2567,0,22,"14,8,16,123,75","26,72,96,101,11"
42,5989874917,True,3563,2057,0,22,"35,25,1,81,68","126,67,14,7,84"
43,5989875013,False,2531,2784,7,22,"22,108,119,95,47","74,5,14,8,27"
44,5989875105,True,4192,2315,0,22,"8,30,35,16,13","61,70,105,25,11"
45,5989875107,True,3836,2444,7,22,"6,87,30,98,106","75,39,52,95,70"
46,5989875109,True,2824,1679,0,22,"22,74,35,48,26","9,114,14,33,126"
47,5989875201,False,2826,1696,7,3,"44,35,46,96,9","54,45,25,29,97"
48,5989875209,False,2774,2245,7,22,"14,30,44,35,47","23,7,128,41,95"
49,5989875210,True,3222,2716,7,22,"25,21,104,128,41","68,98,30,35,17"
0,5989872412,True,3087,1983,7,22,"59,26,40,8,9","69,14,12,120,5"
1,5989872503,True,2589,2218,7,22,"13,16,1,68,99","30,63,54,84,71"
2,5989872509,True,3357,2948,0,22,"41,36,11,30,86","68,15,94,50,14"
3,5989872510,True,3711,2873,0,4,"89,94,3,21,62","92,26,48,128,34"
4,5989872512,True,3468,2489,7,22,"42,30,105,25,76","14,21,45,128,41"
5,5989872513,True,2791,1911,7,22,"27,94,45,59,16","104,119,1,25,14"
6,5989872600,False,4233,1676,7,22,"37,135,107,34,94","8,45,14,58,57"
7,5989872601,True,3013,2734,7,22,"64,42,30,32,106","68,8,26,98,74"
8,5989872602,True,2989,2698,7,22,"68,34,93,16,21","12,17,112,103,108"
9,5989872604,False,2709,1830,7,22,"40,76,5,55,8","33,74,16,98,56"
10,5989872612,True,3640,937,7,22,"81,23,33,5,7","113,87,120,75,11"
11,5989872615,True,2994,2523,7,22,"36,11,54,119,120","26,48,46,30,99"
12,5989872618,True,3460,2581,7,22,"50,33,17,18,25","68,8,11,135,7"
13,5989872619,False,3035,1629,7,22,"64,94,2,56,71","128,28,36,14,113"
14,5989872710,True,2732,2650,7,22,"75,70,100,96,126","8,84,14,36,98"
15,5989872719,False,3793,2445,0,4,"17,63,23,51,91","9,30,41,62,39"
16,5989872801,True,4425,2641,0,22,"51,31,62,94,13","72,15,14,11,35"
17,5989872802,True,5633,1937,7,22,"92,121,44,32,17","4,123,110,41,38"
18,5989872915,False,3225,3137,7,22,"96,47,8,121,25","42,16,27,37,11"
19,5989872916,False,3000,2513,7,22,"63,114,5,51,104","86,23,49,75,8"
20,5989872917,False,2635,2798,7,22,"11,44,2,84,16","13,93,59,105,121"
21,5989873007,False,2879,2472,0,4,"63,47,21,54,23","70,104,32,72,6"
22,5989873008,False,3684,3296,7,22,"25,37,114,29,30","126,27,2,6,14"
23,5989873010,True,2819,2182,7,22,"94,25,119,104,76","5,28,88,99,64"
24,5989873103,True,2671,1985,7,22,"100,72,8,84,48","27,26,21,104,101"
25,5989873104,True,2521,2486,7,22,"8,30,7,17,14","28,34,120,70,25"
26,5989873107,True,2820,1945,7,22,"50,129,44,28,79","8,14,30,96,6"
27,5989873113,True,4490,1502,7,22,"6,102,91,26,135","41,21,112,11,111"
28,5989873116,False,6452,1770,7,22,"100,55,99,87,120","9,74,48,28,64"
29,5989873201,False,2843,2430,7,22,"113,19,5,128,54","107,68,44,10,108"
30,5989873202,False,4067,3629,7,22,"27,51,94,87,109","119,123,28,32,22"
31,5989873210,False,3588,2210,7,22,"62,8,101,26,84","37,17,95,110,135"
32,5989873214,True,3660,1985,7,22,"6,17,52,16,9","56,123,69,8,68"
33,5989873215,True,2798,3178,7,22,"29,9,17,63,26","3,81,14,74,57"
34,5989873301,False,2571,3040,7,22,"34,105,2,31,11","86,91,27,42,46"
35,5989873310,True,3912,2413,1,2,"32,54,102,98,119","27,96,8,30,74"
36,5989873401,True,4338,2426,7,22,"74,44,97,105,9","8,101,80,123,47"
37,5989873413,True,3148,1288,0,22,"14,45,22,6,82","41,103,74,86,29"
38,5989873414,False,3273,3109,0,22,"67,45,123,135,119","6,84,16,47,13"
39,5989873418,False,2930,2619,0,22,"114,27,26,120,99","30,119,74,48,47"
40,5989873503,True,3303,2155,7,22,"88,48,68,104,35","21,93,26,34,85"
41,5989873517,False,2873,2886,0,22,"135,9,19,39,49","13,6,14,128,62"
42,5989873518,True,3602,2424,7,22,"2,135,102,48,74","108,26,44,121,58"
43,5989873519,False,2747,2250,7,22,"30,6,98,74,5","100,70,2,75,21"
44,5989873605,False,3453,2280,0,4,"25,114,71,62,85","27,72,97,8,15"
45,5989873704,True,3524,1847,0,22,"113,95,21,64,90","55,11,28,123,42"
46,5989873710,True,3715,2989,7,22,"48,7,35,39,20","42,26,69,13,74"
47,5989873712,True,3094,1897,7,22,"94,50,35,2,57","25,111,113,72,41"
48,5989873813,False,4038,2425,7,22,"26,39,108,97,44","19,2,129,119,6"
49,5989873814,True,2613,2093,7,22,"101,70,45,5,96","26,34,21,54,2"
0,5989871214,True,3530,2642,7,22,"14,34,8,98,128","109,50,103,13,21"
1,5989871216,False,2653,2381,7,22,"2,107,5,94,35","41,128,74,50,39"
2,5989871310,True,2722,2109,7,22,"113,112,97,14,47","99,2,12,84,22"
3,5989871313,False,2976,2244,7,22,"106,55,16,20,1","94,14,53,87,34"
4,5989871315,False,4151,1661,7,22,"76,110,67,106,3","54,128,99,105,34"
5,5989871317,True,5008,3085,7,22,"32,113,135,30,9","102,120,68,76,44"
6,5989871411,False,4203,1708,0,22,"71,129,72,126,14","25,21,42,50,62"
7,5989871413,False,3244,3366,0,22,"47,27,129,14,48","44,5,97,99,29"
8,5989871502,False,2741,2679,7,22,"105,5,47,32,21","104,37,71,94,93"
9,5989871504,True,2769,2202,0,22,"5,34,35,62,81","50,18,113,54,53"
10,5989871513,False,4573,3136,7,22,"26,12,46,135,121","112,6,32,88,14"
11,5989871514,False,2656,2011,7,22,"18,6,2,21,3","50,104,26,109,86"
12,5989871515,False,2920,4554,0,22,"75,19,105,4,110","91,121,26,42,74"
13,5989871517,True,3801,2133,7,22,"2,76,19,8,84","36,120,37,18,100"
14,5989871518,True,4035,2466,0,22,"74,71,85,44,84","5,86,20,47,96"
15,5989871603,False,2517,3087,7,22,"41,14,21,74,50","98,27,34,9,42"
16,5989871605,False,3501,2460,0,22,"109,28,26,14,86","27,84,57,12,88"
17,5989871613,True,2816,1703,7,22,"102,30,48,135,39","108,21,100,93,27"
18,5989871616,False,2874,1941,7,22,"72,135,35,42,71","68,88,120,83,12"
19,5989871618,False,2696,3298,7,22,"71,112,36,44,11","21,35,121,88,93"
20,5989871701,True,3226,1968,7,22,"2,17,54,135,26","75,86,11,67,19"
21,5989871702,True,3569,1960,7,22,"25,82,2,50,48","27,37,33,135,70"
22,5989871713,True,4328,1413,7,22,"28,59,101,41,34","57,9,54,73,97"
23,5989871717,False,2709,2353,7,22,"16,119,41,21,121","48,108,84,88,28"
24,5989871718,True,3635,2668,7,22,"51,53,94,8,31","101,119,59,43,14"
25,5989871719,False,3735,3070,7,22,"37,2,6,86,14","126,68,60,10,5"
26,5989871808,True,3234,2659,7,22,"98,106,94,112,42","25,93,86,26,96"
27,5989871809,False,4037,2688,7,22,"51,3,90,48,47","99,11,123,30,89"
28,5989871903,False,3318,3136,7,22,"104,99,114,14,22","129,31,100,75,70"
29,5989871904,False,3222,1670,7,22,"11,2,48,88,121","47,128,99,26,8"
30,5989871905,False,4563,2039,7,22,"8,129,33,26,46","128,44,121,110,97"
31,5989871913,False,3046,3009,7,22,"14,10,93,25,121","26,56,21,28,34"
32,5989871914,True,2604,4094,7,22,"42,14,37,41,47","85,12,6,7,120"
33,5989871915,True,3050,3531,7,22,"44,36,112,26,74","128,6,10,29,85"
34,5989871918,True,3943,2031,7,22,"94,42,48,13,26","71,62,128,11,12"
35,5989872000,True,3072,2484,7,22,"84,26,21,67,110","27,70,74,50,102"
36,5989872001,False,3337,2666,7,22,"49,27,68,113,35","97,44,30,16,34"
37,5989872002,True,3134,1584,7,22,"1,71,120,27,74","76,14,75,98,8"
38,5989872016,True,2964,2646,7,22,"87,67,75,35,19","84,16,17,44,102"
39,5989872017,False,3157,1879,7,22,"112,95,121,11,96","113,93,28,26,119"
40,5989872018,True,3273,1991,0,22,"14,4,44,37,17","26,40,5,93,129"
41,5989872105,True,3515,2019,7,22,"123,68,114,36,94","120,9,41,97,74"
42,5989872118,False,2915,2149,0,4,"74,59,32,16,14","85,87,8,18,62"
43,5989872215,False,4184,1856,7,22,"44,108,111,61,86","41,123,48,101,27"
44,5989872217,True,3174,2381,7,22,"135,75,1,25,26","109,17,128,46,72"
45,5989872311,True,3817,3415,7,22,"17,14,88,41,105","34,99,63,70,84"
46,5989872319,False,3554,1969,7,22,"58,90,13,18,84","44,83,25,11,97"
47,5989872406,False,4013,2918,0,22,"67,27,34,59,84","135,47,129,21,120"
48,5989872407,False,4044,1979,0,22,"31,104,63,95,76","30,65,110,4,126"
49,5989872410,True,3043,2899,7,22,"99,120,73,55,18","74,48,71,98,36"
0,5989870014,False,3797,2489,7,22,"27,10,22,110,135","28,26,14,114,30"
1,5989870109,False,2684,2575,7,22,"98,71,11,9,54","93,37,96,128,126"
2,5989870110,False,2902,2112,7,22,"102,86,95,76,128","8,74,9,27,129"
3,5989870116,False,2966,2345,0,4,"62,6,65,67,63","48,114,107,52,57"
4,5989870117,True,2694,2556,7,22,"8,51,102,37,94","28,112,14,93,119"
5,5989870206,False,3165,1867,7,22,"62,126,2,68,10","70,92,50,71,39"
6,5989870207,True,3011,2861,7,22,"99,123,26,79,93","105,85,34,8,86"
7,5989870210,True,2549,2770,7,22,"88,41,26,14,22","97,86,44,11,21"
8,5989870212,True,3926,1899,7,3,"27,88,48,46,135","6,21,19,40,28"
9,5989870215,True,2880,3428,7,22,"64,2,107,81,22","135,47,121,8,31"
10,5989870216,True,3956,2572,7,22,"70,100,17,121,44","13,27,51,93,113"
11,5989870218,False,2588,3948,7,22,"83,129,22,135,42","41,74,105,110,30"
12,5989870300,False,2990,1586,7,22,"48,128,27,104,74","64,32,129,107,46"
13,5989870301,False,5483,3158,7,22,"120,121,21,19,70","102,74,86,96,94"
14,5989870310,False,2575,2479,7,22,"74,21,8,104,18","93,22,14,97,88"
15,5989870313,True,3499,2046,7,22,"50,126,101,6,2","1,128,135,59,87"
16,5989870314,True,3925,2614,7,22,"26,21,7,54,11","41,10,84,110,39"
17,5989870402,False,3342,1360,7,22,"48,104,85,98,87","107,111,80,62,35"
18,5989870403,True,3496,1764,7,22,"19,31,6,73,20","26,54,53,16,128"
19,5989870406,False,4636,1992,7,22,"8,101,129,74,111","26,4,66,41,108"
20,5989870408,True,2599,4778,7,22,"76,7,6,16,68","50,32,114,21,14"
21,5989870504,False,3149,2002,7,22,"26,79,93,74,81","5,108,98,54,27"
22,5989870507,False,2561,2483,7,22,"68,53,17,28,93","74,50,96,1,62"
23,5989870508,False,2837,3234,7,3,"52,25,63,104,9","36,33,8,123,39"
24,5989870603,False,3353,1472,7,22,"92,41,40,69,27","82,78,37,6,135"
25,5989870606,False,4198,2662,7,22,"52,21,8,84,51","61,74,36,75,48"
26,5989870607,True,3204,1918,7,22,"11,54,71,135,105","87,8,129,14,88"
27,5989870609,False,3909,2253,7,22,"5,26,9,32,14","129,112,114,86,13"
28,5989870700,False,3287,2943,7,22,"8,64,74,23,72","123,96,12,37,52"
29,5989870701,False,3967,1906,7,22,"87,18,11,7,28","113,62,26,36,106"
30,5989870712,True,4343,1795,7,22,"34,121,18,14,98","17,20,81,104,28"
31,5989870713,False,3635,3087,7,22,"36,44,25,26,99","14,13,67,50,51"
32,5989870716,False,3692,2081,7,22,"71,119,30,74,42","27,96,44,50,10"
33,5989870801,False,4006,3059,7,22,"53,12,11,119,51","68,76,81,99,26"
34,5989870808,False,3652,1476,7,22,"93,68,106,27,96","19,120,31,98,13"
35,5989870907,True,3851,2205,0,22,"40,99,30,48,93","14,52,43,31,56"
36,5989870908,True,3827,1732,7,22,"129,30,41,46,50","87,97,14,93,17"
37,5989870910,True,2755,3062,7,22,"5,61,42,7,74","59,121,105,99,41"
38,5989870913,True,2907,2618,7,22,"44,26,99,39,105","7,110,1,54,21"
39,5989870914,True,2872,2582,7,3,"86,70,99,17,71","93,104,62,47,5"
40,5989871011,True,2952,2227,7,22,"129,42,74,84,33","31,14,105,41,52"
41,5989871101,True,2911,3827,7,22,"71,126,129,70,87","9,42,108,74,31"
42,5989871106,True,3916,1906,7,22,"8,9,61,106,26","29,25,22,67,100"
43,5989871111,False,3166,1954,0,4,"28,100,70,87,6","92,65,5,101,59"
44,5989871112,False,3352,3185,7,22,"32,123,64,78,26","19,69,44,128,74"
45,5989871113,True,2614,3349,7,22,"101,98,68,8,39","72,70,114,84,135"
46,5989871115,False,3326,2544,7,22,"32,7,22,27,16","11,14,64,81,129"
47,5989871117,False,2851,2771,0,22,"26,19,95,49,105","44,36,50,120,37"
