,match_id,radiant_win,avg_mmr,duration,lobby_type,game_mode,radiant_team,dire_team
29,6079502600,True,4176,1839,7,22,"120,8,76,119,86","85,128,42,11,32"
30,6079502608,True,3713,2419,7,22,"31,10,111,36,42","48,19,84,74,123"
31,6079502617,False,3771,1939,7,22,"9,49,17,6,90","26,108,109,1,44"
32,6079503019,True,4176,2303,7,22,"8,112,33,99,26","64,34,83,75,42"
33,6079503101,True,3579,2034,7,22,"120,10,23,26,135","109,13,28,14,58"
34,6079503208,False,4769,2109,7,22,"62,84,2,42,47","70,88,7,135,76"
35,6079503319,True,5455,2305,7,22,"25,5,121,2,94","26,4,75,106,109"
36,6079503412,True,3551,2276,7,22,"104,14,86,22,98","95,105,97,25,126"
37,6079503418,False,3878,2325,7,3,"49,7,86,94,44","119,25,46,15,120"
38,6079503505,False,4348,1363,7,22,"54,34,10,69,74","17,109,88,59,68"
39,6079504603,True,4104,1433,7,22,"61,105,110,12,112","19,88,6,84,28"
40,6079504713,False,3719,2198,7,22,"1,28,52,9,40","105,21,72,84,93"
41,6079504801,False,4516,2273,7,22,"123,29,12,17,112","129,52,70,33,86"
42,6079504903,False,4058,1974,0,22,"107,29,106,1,68","56,60,47,5,55"
43,6079505015,True,4318,1888,0,22,"113,39,135,112,8","2,100,40,25,74"
44,6079505311,False,3790,1835,7,22,"28,51,63,7,13","71,86,97,100,11"
45,6079505413,True,3898,1523,7,22,"41,75,14,119,50","34,37,73,13,6"
46,6079505414,False,5506,2055,7,22,"28,27,42,52,25","26,98,72,10,68"
47,6079505501,True,3649,1831,7,22,"110,44,21,34,135","67,14,68,47,123"
48,6079505600,False,4533,1881,7,22,"2,128,47,121,48","5,74,97,44,135"
49,6079505905,True,3641,1979,7,22,"85,109,73,11,123","48,56,104,9,74"
0,6079494914,True,4468,2025,7,22,"104,67,34,26,135","62,49,6,25,88"
1,6079495111,False,3594,2484,0,22,"27,83,30,109,97","104,107,22,67,14"
2,6079495114,True,3518,1316,7,22,"39,108,32,46,105","104,74,99,44,14"
3,6079495201,False,3605,1689,7,22,"79,53,34,12,49","25,48,114,87,2"
4,6079495206,False,4394,2071,0,22,"107,68,110,42,97","26,93,73,64,35"
5,6079495215,True,5305,2026,7,22,"46,25,96,95,27","97,105,13,48,30"
6,6079495503,False,3555,2087,7,22,"14,30,25,8,17","44,16,68,123,42"
7,6079495508,True,3500,1906,0,22,"75,114,84,78,14","35,54,26,49,39"
8,6079495908,True,4058,2400,7,22,"123,70,37,29,25","49,17,6,26,45"
9,6079496208,True,3730,2737,7,22,"63,25,9,98,5","11,1,71,60,64"
10,6079496403,False,3606,2388,7,22,"75,69,14,5,109","10,19,70,84,128"
11,6079496500,False,4352,1999,7,3,"17,26,8,27,36","75,99,48,106,33"
12,6079496618,False,3579,2136,7,22,"86,8,103,9,105","27,123,48,33,22"
13,6079496712,True,3817,1770,7,22,"123,109,11,110,102","14,26,47,61,54"
14,6079496817,True,4851,1862,7,22,"113,59,87,34,64","74,3,6,29,21"
15,6079496818,False,4017,2160,7,22,"2,126,85,14,35","119,62,44,107,82"
16,6079497007,True,4535,2776,7,22,"39,68,28,35,44","86,109,81,32,91"
17,6079497100,True,4200,2412,0,22,"123,70,50,32,68","25,87,97,81,128"
18,6079497205,True,3797,1705,0,22,"128,101,18,120,93","91,44,55,129,14"
19,6079497508,True,3946,1861,0,22,"40,45,69,2,74","107,44,111,93,9"
20,6079497517,True,5323,1877,7,22,"48,129,65,43,20","73,107,37,49,21"
21,6079497518,False,3503,2596,7,22,"96,22,86,26,41","121,69,111,101,114"
22,6079497601,True,4169,2374,0,22,"113,20,1,5,2","88,112,23,103,6"
23,6079497719,True,4505,2542,7,22,"45,114,36,83,11","6,26,112,49,92"
24,6079497908,True,4015,2122,7,22,"27,49,7,53,13","26,70,51,2,126"
25,6079498112,False,3892,2239,7,3,"7,8,128,62,13","18,15,108,40,112"
26,6079498212,False,3527,2493,7,22,"6,47,46,75,86","101,51,49,114,74"
27,6079498216,False,4001,2394,7,22,"74,33,72,2,101","64,99,90,13,42"
28,6079498317,False,4005,2620,7,22,"44,79,119,9,11","60,68,17,91,56"
29,6079498405,True,3972,1937,7,22,"10,13,110,96,71","19,76,23,114,26"
30,6079498413,True,3991,1750,7,22,"68,61,12,2,101","81,30,135,93,106"
31,6079498609,True,5330,2270,7,22,"113,19,64,28,128","44,104,17,39,105"
32,6079498702,False,3979,2151,7,22,"101,2,112,41,52","56,59,121,50,14"
33,6079498705,False,4866,2334,7,22,"21,16,20,8,39","17,5,49,85,48"
34,6079498710,False,4056,2617,7,22,"35,64,104,14,1","2,98,94,121,27"
35,6079498910,True,4368,2334,7,22,"129,105,109,74,27","112,5,21,44,110"
36,6079498913,False,4083,1336,0,22,"66,53,6,60,27","4,48,114,5,14"
37,6079498914,False,3897,2142,0,22,"6,105,53,25,36","108,102,123,81,113"
38,6079499001,False,3503,2740,7,22,"34,83,74,51,91","8,105,82,123,36"
39,6079499302,True,3527,2053,7,22,"114,64,53,74,128","70,97,71,17,9"
40,6079499314,False,3890,2363,0,22,"30,73,8,102,29","85,25,99,1,11"
41,6079499411,True,3933,1925,7,22,"93,35,2,86,128","18,26,40,29,4"
42,6079499412,True,3548,2694,0,22,"41,69,123,49,26","14,11,67,135,85"
43,6079499519,False,3574,2574,7,22,"98,114,84,123,74","129,25,54,34,27"
44,6079499811,True,3710,2238,0,22,"16,119,94,14,6","64,72,96,9,46"
45,6079500002,True,3803,2585,0,4,"12,90,101,96,64","8,86,19,58,1"
46,6079500113,True,4029,2564,7,22,"88,25,55,94,111","68,47,93,17,16"
47,6079500301,False,4204,2022,7,22,"28,105,112,48,84","10,16,119,123,42"
48,6079500415,False,4064,2643,0,22,"21,1,49,4,84","8,97,121,99,103"
49,6079500509,False,3621,1941,7,22,"11,20,86,109,83","25,98,9,14,6"
0,6079490914,True,3908,675,0,22,"37,93,39,110,21","90,91,111,26,65"
1,6079491014,True,3767,2555,7,22,"21,29,41,87,25","15,11,31,10,51"
2,6079491107,True,4016,1850,7,22,"26,71,23,47,8","16,119,107,74,67"
3,6079491108,True,3824,1894,7,22,"26,98,128,18,2","129,87,84,79,8"
4,6079491118,False,3756,3146,0,22,"79,100,93,21,74","87,72,19,39,14"
5,6079491415,False,3529,2804,7,22,"54,128,26,5,46","16,86,101,14,2"
6,6079491503,True,3625,1442,7,22,"113,14,101,129,8","6,21,50,2,62"
7,6079491509,True,4141,2333,7,22,"121,86,61,17,12","88,82,31,67,69"
8,6079491517,False,4386,2193,0,22,"97,21,86,81,135","129,109,50,42,105"
9,6079491704,True,4236,1896,0,22,"8,101,45,6,11","44,13,40,50,99"
10,6079491816,True,3541,2004,7,22,"71,25,135,8,83","5,11,94,51,69"
11,6079491907,True,3853,2701,7,22,"104,27,65,34,89","123,86,41,76,135"
12,6079491908,False,4258,1759,7,22,"75,13,129,123,48","62,93,101,27,76"
13,6079492007,True,4138,2580,7,22,"11,14,55,42,123","93,64,21,49,74"
14,6079492018,True,4356,2236,7,22,"44,50,105,42,101","14,97,70,20,88"
15,6079492116,False,3515,1669,7,22,"10,21,27,42,26","104,12,7,112,129"
16,6079492118,True,4965,2326,7,22,"98,14,48,75,79","83,25,70,47,2"
17,6079492305,False,3939,2232,7,22,"129,119,42,11,27","74,123,104,8,62"
18,6079492307,False,4283,1785,7,22,"67,59,26,99,53","11,83,55,70,109"
19,6079492613,False,4964,2004,7,22,"107,44,68,98,52","47,86,121,12,81"
20,6079492614,True,3579,3031,7,22,"25,54,112,101,36","47,76,71,4,30"
21,6079492715,False,4203,2335,0,22,"25,65,106,69,77","12,49,58,84,123"
22,6079492805,True,3698,1958,7,22,"123,112,70,39,81","36,56,121,25,44"
23,6079492810,True,3865,2324,7,22,"50,78,47,121,32","82,99,26,105,48"
24,6079493011,False,3519,1867,7,22,"78,26,56,47,68","42,14,112,57,46"
25,6079493109,True,4782,2624,7,22,"68,25,48,129,14","12,80,57,49,37"
26,6079493207,True,4369,1808,0,22,"90,12,47,68,8","28,23,44,84,27"
27,6079493401,True,3614,2325,0,22,"89,22,62,16,44","34,90,73,41,29"
28,6079493415,False,3623,2794,7,22,"99,17,93,19,79","68,94,8,26,14"
29,6079493417,False,3563,1899,7,22,"47,104,57,119,41","50,88,98,32,44"
30,6079493502,True,3798,2240,7,22,"50,41,34,101,95","9,108,22,7,94"
31,6079493503,True,4070,2230,7,22,"68,20,81,79,98","12,104,14,5,74"
32,6079493706,True,4105,1762,7,22,"94,11,86,111,96","2,128,59,68,32"
33,6079493718,True,4066,2885,0,22,"63,102,54,87,27","8,26,128,15,56"
34,6079493719,False,5018,1364,7,22,"53,26,96,47,68","65,111,6,88,46"
35,6079493810,False,4206,2832,7,22,"123,26,74,102,70","108,93,75,11,87"
36,6079493911,True,4502,1984,7,22,"67,13,25,103,119","3,106,18,27,107"
37,6079493915,False,3542,2443,7,22,"35,44,30,21,23","71,91,106,113,25"
38,6079494005,False,3815,2059,7,22,"25,16,98,8,31","14,35,86,129,48"
39,6079494009,False,4542,2137,7,22,"14,64,11,2,98","110,62,72,33,34"
40,6079494200,True,4054,2051,7,22,"50,128,48,98,46","45,109,110,64,88"
41,6079494317,True,3564,2476,7,22,"114,9,96,30,99","48,5,13,6,84"
42,6079494502,False,3693,1889,0,22,"104,98,8,35,63","31,95,68,26,93"
43,6079494509,False,4074,2395,7,22,"68,28,135,6,34","11,79,44,42,14"
44,6079494708,False,3699,2661,7,22,"53,1,7,60,123","62,21,90,8,107"
45,6079494801,True,3811,1926,0,4,"42,11,107,98,3","62,53,97,41,26"
46,6079494802,True,3790,2614,7,22,"62,70,61,58,99","112,57,29,64,1"
47,6079494804,True,3802,2317,7,22,"50,13,44,10,7","25,104,1,11,30"
48,6079494806,False,3589,2481,7,22,"126,54,9,108,37","26,74,96,100,93"
49,6079494818,False,4755,1511,7,22,"27,113,32,14,33","99,39,25,12,112"
0,6079487600,True,4417,2244,7,22,"75,74,29,112,70","46,16,90,7,67"
1,6079487601,False,3714,2908,7,22,"13,109,111,107,104","68,120,106,84,22"
2,6079487609,True,4470,2508,7,22,"23,128,8,47,39","95,37,110,29,46"
3,6079487700,False,4212,2182,7,3,"86,11,26,102,97","19,27,46,32,21"
4,6079487713,True,4063,2609,0,22,"35,128,45,88,37","44,73,55,69,107"
5,6079487714,True,3697,2180,7,22,"50,41,11,104,62","28,12,2,9,17"
6,6079487717,True,5310,2353,7,22,"6,81,49,3,25","74,30,51,68,8"
7,6079487802,True,4389,1987,7,22,"32,7,30,96,75","93,69,68,22,26"
8,6079487902,False,3899,3157,0,22,"44,84,75,128,123","5,23,49,8,7"
9,6079487906,True,4273,2127,7,22,"13,104,25,87,102","14,56,64,93,91"
10,6079487918,True,4116,2124,7,22,"100,126,72,58,71","106,70,45,55,123"
11,6079488005,True,4026,2214,7,22,"43,107,25,42,14","93,71,112,46,55"
12,6079488018,False,3869,2453,7,22,"108,21,7,44,5","93,9,121,69,123"
13,6079488115,False,5215,1714,7,22,"112,9,15,94,97","135,45,58,70,16"
14,6079488116,False,3821,3067,7,22,"43,85,94,120,16","27,75,98,41,123"
15,6079488219,True,3867,1860,0,4,"103,49,72,84,11","19,33,62,18,5"
16,6079488501,False,3784,2881,7,22,"84,74,68,8,29","94,92,5,28,40"
17,6079488605,False,3965,2425,7,22,"21,126,31,16,35","100,42,68,14,106"
18,6079488710,False,4542,2605,7,22,"71,31,48,47,70","27,58,42,67,22"
19,6079488802,True,3670,2031,7,22,"51,56,98,21,37","38,97,73,25,13"
20,6079488911,True,3811,2137,0,3,"78,111,72,21,112","31,1,45,52,14"
21,6079489007,True,4061,1446,7,22,"74,54,97,26,23","8,121,62,31,21"
22,6079489013,False,3955,3258,7,22,"60,107,74,5,10","36,94,16,62,119"
23,6079489014,False,3849,2373,7,22,"59,112,41,28,119","54,19,79,74,2"
24,6079489112,False,3694,2189,7,22,"94,2,71,82,25","21,61,119,12,88"
25,6079489118,True,5377,1624,7,22,"90,10,88,49,74","23,58,42,119,29"
26,6079489201,True,3818,1883,7,3,"6,72,59,14,29","129,91,53,33,48"
27,6079489203,False,3891,2322,7,3,"17,28,32,68,114","71,94,74,43,12"
28,6079489210,True,3620,2282,7,22,"64,22,85,8,74","28,112,84,93,13"
29,6079489214,False,3934,1905,0,4,"8,86,14,23,60","119,63,123,18,36"
30,6079489407,True,3866,2776,7,22,"44,105,123,34,113","129,17,9,25,48"
31,6079489415,False,4289,3176,7,22,"71,68,23,46,6","38,13,123,41,26"
32,6079489418,True,4775,3168,7,22,"121,67,13,81,86","21,26,94,74,19"
33,6079489600,False,3788,1719,7,22,"74,14,126,84,70","45,50,69,72,2"
34,6079489803,False,3539,1781,7,22,"44,113,108,107,111","11,29,27,54,26"
35,6079489816,True,3801,2315,7,22,"74,12,30,9,99","6,108,86,68,17"
36,6079489903,True,3612,2231,7,22,"31,49,39,105,44","38,13,27,71,1"
37,6079489918,False,3957,2318,7,22,"37,7,1,25,9","97,112,33,41,22"
38,6079490003,False,3663,1877,7,22,"30,67,46,40,69","87,99,109,22,13"
39,6079490006,True,4796,2116,0,22,"113,67,51,101,82","100,123,35,25,44"
40,6079490101,True,3839,2165,7,22,"14,37,74,108,54","56,123,70,87,23"
41,6079490104,True,3719,2809,7,22,"81,28,21,119,88","39,34,129,97,8"
42,6079490309,True,4442,2042,7,22,"69,120,42,102,68","110,21,70,14,119"
43,6079490310,True,3559,2711,7,22,"84,104,74,17,114","119,39,93,64,98"
44,6079490415,False,4595,2002,7,22,"75,26,42,104,27","101,6,23,129,82"
45,6079490416,True,3794,1671,7,22,"38,46,84,74,48","88,68,73,9,44"
46,6079490501,True,3804,1480,7,22,"93,105,26,61,25","12,27,79,97,102"
47,6079490707,True,3512,1708,7,22,"1,34,71,84,75","8,46,31,99,90"
48,6079490903,True,3684,951,0,22,"64,52,67,120,47","14,128,16,35,97"
49,6079490910,True,4534,2229,7,22,"68,9,59,1,16","77,39,22,2,5"
0,6079483700,True,4244,3029,7,22,"8,49,47,71,88","11,14,16,112,42"
1,6079483801,True,3591,2678,7,22,"10,108,67,53,68","104,63,94,86,26"
2,6079483807,False,3535,2098,7,22,"93,13,114,2,87","57,74,42,26,58"
3,6079483912,False,5000,1774,7,22,"55,32,106,68,109","5,52,128,67,104"
4,6079484000,False,3667,1794,7,22,"13,100,64,44,2","104,47,21,35,30"
5,6079484002,True,3805,1911,7,22,"14,22,10,16,50","2,123,11,78,44"
6,6079484108,True,4688,2616,0,22,"112,35,70,5,103","104,16,52,121,46"
7,6079484117,False,3929,2060,7,22,"21,70,69,106,26","15,41,11,86,104"
8,6079484118,False,4159,1540,7,22,"74,112,13,98,70","18,46,60,9,111"
9,6079484211,True,3556,2071,0,22,"23,6,22,40,87","71,68,63,112,12"
10,6079484212,False,3792,1679,7,22,"9,109,111,13,97","83,106,48,2,30"
11,6079484214,False,3510,3421,7,22,"95,27,100,60,74","25,41,99,5,84"
12,6079484313,True,3778,2186,0,22,"14,64,99,15,65","79,114,58,49,93"
13,6079484601,True,4197,2081,7,22,"71,114,51,75,70","97,1,96,86,47"
14,6079484603,True,3519,2317,0,22,"79,44,9,135,2","39,12,50,62,104"
15,6079484702,True,3943,1235,7,22,"34,87,49,8,75","21,7,102,44,86"
16,6079484719,False,3660,2270,0,22,"90,96,32,14,76","20,50,94,92,6"
17,6079484911,True,3579,1723,7,22,"26,25,75,8,33","128,30,104,10,106"
18,6079485200,True,4341,1718,0,22,"37,54,11,31,49","64,105,109,13,71"
19,6079485208,True,4273,2043,7,22,"73,119,78,1,30","87,39,108,94,50"
20,6079485214,False,3633,2256,0,22,"27,12,126,123,129","37,9,60,50,18"
21,6079485215,True,3865,1154,7,22,"85,76,62,14,48","7,5,44,34,28"
22,6079485218,False,3593,3160,7,22,"86,26,54,34,16","84,99,94,75,111"
23,6079485301,False,3666,2766,7,22,"123,14,9,30,8","76,75,42,99,37"
24,6079485303,False,4632,2614,7,22,"101,40,88,23,70","84,9,98,97,12"
25,6079485307,False,3596,2605,7,22,"11,93,16,128,119","88,2,46,25,63"
26,6079485701,True,3524,2649,7,22,"49,8,119,32,11","30,16,86,70,22"
27,6079485712,False,3868,1324,0,22,"2,111,93,58,120","70,34,119,74,29"
28,6079485714,True,3643,2167,7,22,"17,84,54,35,14","99,89,123,13,111"
29,6079485809,True,3603,2307,0,22,"21,113,70,86,55","6,101,84,25,104"
30,6079485817,False,4611,2567,7,22,"109,87,2,11,5","108,112,90,46,59"
31,6079486014,False,3610,1556,7,22,"61,2,107,14,50","114,40,42,8,111"
32,6079486016,True,4030,2447,0,22,"121,42,109,128,43","21,26,98,101,67"
33,6079486413,True,4356,1982,7,22,"61,35,44,97,87","9,112,2,52,4"
34,6079486414,True,3624,2210,7,22,"113,86,12,7,20","56,26,94,57,96"
35,6079486703,True,3537,2269,7,22,"129,30,13,56,110","67,11,64,70,86"
36,6079486709,False,4002,2385,7,22,"44,48,88,74,46","120,95,64,96,14"
37,6079486806,True,3907,2246,0,22,"26,12,87,47,23","70,84,9,86,17"
38,6079486812,True,3747,1404,7,22,"21,56,135,48,128","25,129,74,14,6"
39,6079486813,True,3919,2293,0,22,"37,19,128,48,26","46,5,16,81,71"
40,6079486903,False,3615,2157,7,22,"110,26,67,53,50","7,1,49,5,74"
41,6079486918,True,3598,2212,0,22,"43,41,83,101,16","17,38,55,104,4"
42,6079487007,True,3651,2398,7,22,"58,36,42,11,14","6,13,16,75,102"
43,6079487102,False,5203,1501,7,22,"86,97,93,49,11","102,123,109,21,14"
44,6079487207,False,3615,2383,7,22,"25,47,84,5,46","53,119,72,1,75"
45,6079487213,True,4319,1717,0,22,"135,11,75,44,88","97,21,72,79,19"
46,6079487309,False,4100,2838,7,22,"54,110,13,14,40","21,67,15,37,7"
47,6079487502,False,4360,1592,7,22,"2,31,27,48,11","29,74,78,109,121"
48,6079487503,False,4296,2475,7,22,"25,64,2,21,42","76,26,6,9,104"
49,6079487505,True,4157,1934,7,22,"101,26,59,23,17","34,44,19,8,31"
0,6079480210,True,3722,3076,0,22,"53,26,10,68,41","123,40,110,32,6"
1,6079480214,True,3575,2728,7,22,"109,86,14,129,47","27,41,71,74,99"
2,6079480216,True,3711,2107,7,22,"67,104,47,25,114","40,48,39,57,12"
3,6079480309,True,4108,2147,7,22,"35,98,14,48,112","2,129,44,20,37"
4,6079480315,True,3761,2540,7,22,"112,25,107,1,110","54,128,23,94,16"
5,6079480319,False,3511,2954,7,22,"67,79,71,104,62","44,15,105,81,40"
6,6079480406,False,3663,2176,0,22,"74,97,105,128,44","54,27,29,71,46"
7,6079480501,True,3603,3629,7,22,"74,129,39,26,120","52,75,22,44,84"
8,6079480502,False,3618,1904,0,4,"49,88,90,32,50","72,20,69,40,121"
9,6079480601,True,3520,1788,7,22,"48,62,16,84,104","68,75,40,49,72"
10,6079480602,False,3614,3002,7,22,"93,123,21,90,2","64,99,13,26,4"
11,6079480616,True,4138,1640,7,22,"33,8,98,72,90","48,9,97,29,114"
12,6079480618,False,3819,2635,7,22,"49,68,22,4,35","17,8,26,60,62"
13,6079480709,False,3661,2066,7,22,"44,112,29,22,97","6,100,14,87,36"
14,6079480712,True,4681,2284,0,22,"84,42,35,86,71","8,26,119,99,21"
15,6079480803,False,3640,3505,7,22,"69,121,49,119,32","9,12,39,5,14"
16,6079480904,True,4606,3590,7,22,"2,12,58,47,7","18,33,94,86,100"
17,6079480908,False,3831,3016,0,4,"2,14,27,135,25","33,71,13,72,58"
18,6079480913,True,3632,3374,0,22,"123,96,74,31,8","63,126,26,97,28"
19,6079481003,False,4506,2679,7,22,"94,23,40,31,26","32,126,9,104,105"
20,6079481007,True,4116,2066,7,22,"61,121,90,52,32","14,6,17,13,112"
21,6079481100,True,3684,2772,7,22,"48,95,129,74,75","104,26,68,114,18"
22,6079481102,True,3647,3039,7,22,"79,34,94,26,16","68,96,22,90,75"
23,6079481306,True,3989,2018,7,22,"2,112,70,13,83","42,62,98,23,68"
24,6079481310,True,4070,3123,7,22,"15,26,70,110,75","126,68,67,21,29"
25,6079481406,False,4069,1502,7,3,"75,30,31,1,76","87,84,46,32,104"
26,6079481705,True,4589,2050,7,22,"48,11,64,67,129","6,108,68,46,123"
27,6079481715,True,3627,2715,7,22,"53,30,8,129,74","25,83,49,101,1"
28,6079481909,False,4149,2569,7,22,"90,48,45,14,98","2,128,47,67,37"
29,6079481910,False,3678,2774,7,22,"30,44,135,19,101","21,68,89,75,98"
30,6079482010,False,4053,2664,0,22,"44,27,21,73,17","14,109,128,2,91"
31,6079482107,False,4680,1891,7,22,"45,49,93,98,84","42,100,82,36,27"
32,6079482201,True,3800,1801,7,22,"7,96,100,46,48","29,47,26,67,119"
33,6079482314,True,3729,2454,7,22,"26,63,129,20,114","112,85,48,74,111"
34,6079482406,True,4588,3034,7,22,"97,26,113,21,105","123,41,102,20,74"
35,6079482504,True,3895,2460,0,22,"10,68,98,41,121","107,93,40,25,31"
36,6079482618,True,3541,2837,7,22,"60,93,26,34,112","72,121,32,59,69"
37,6079482714,False,3559,2516,7,22,"74,9,135,94,90","128,21,44,101,49"
38,6079482717,True,3790,2236,0,22,"27,28,85,12,35","94,119,102,47,25"
