,match_id,radiant_win,avg_mmr,duration,lobby_type,game_mode,radiant_team,dire_team
44,5233553801,False,4359,2012,0,22,"50,80,129,86,11","36,101,1,126,74"
43,5233553705,False,4132,2586,7,22,"21,87,74,5,70","1,104,85,50,76"
42,5233553409,False,4149,2193,7,3,"35,64,12,62,69","22,86,114,63,58"
41,5233553407,False,5511,1861,0,22,"10,2,86,45,12","58,106,8,26,23"
40,5233553112,True,5204,1485,7,22,"41,31,101,8,107","39,26,36,109,14"
39,5233553002,False,4157,2616,0,22,"35,84,2,50,93","112,74,15,14,104"
38,5233552712,False,4698,2161,7,22,"105,2,31,39,8","84,99,22,44,14"
37,5233552612,False,4535,2601,7,22,"76,126,26,42,110","41,11,13,32,128"
36,5233552414,False,4314,1951,7,22,"86,34,119,71,54","1,39,87,14,108"
35,5233552413,True,4428,1530,7,22,"93,126,13,101,26","1,74,111,83,61"
34,5233552401,True,4116,2029,7,22,"94,51,26,18,4","31,93,63,6,5"
33,5233552310,True,5533,2458,7,22,"88,50,1,128,22","101,46,68,45,4"
32,5233552213,False,4124,2489,7,3,"129,31,97,95,83","54,15,128,104,86"
31,5233552202,True,4183,2088,7,22,"11,57,7,31,54","20,18,62,10,13"
30,5233551608,True,4462,2100,7,22,"28,95,20,84,17","51,76,8,121,69"
29,5233550706,True,4211,2139,7,22,"70,11,87,2,128","68,82,103,6,104"
28,5233550704,False,4397,1589,7,22,"69,33,11,30,42","86,54,87,76,102"
27,5233550703,True,5118,2105,7,22,"95,28,86,126,58","32,102,53,121,40"
26,5233550606,True,4172,863,7,22,"14,74,79,106,91","86,75,37,69,93"
25,5233550410,False,4596,1587,7,22,"26,39,54,107,60","51,16,93,21,13"
24,5233550402,False,4240,2346,7,22,"21,12,14,9,50","11,84,114,71,69"
23,5233550206,False,5175,2076,7,22,"47,112,15,104,128","35,70,68,71,80"
22,5233550019,True,4505,2878,7,22,"59,32,23,13,14","47,87,8,88,129"
21,5233550003,False,4427,1693,7,22,"19,17,109,104,31","50,128,22,28,54"
20,5233549713,True,4519,3111,7,22,"68,69,35,54,121","23,44,119,112,19"
19,5233549317,False,4441,1745,7,22,"26,28,46,8,85","110,41,59,31,14"
18,5233549210,False,4991,1472,7,22,"126,54,37,98,13","65,7,12,46,84"
17,5233548801,True,6206,1074,7,22,"65,54,111,59,86","32,3,121,1,96"
16,5233548607,True,4111,2070,0,4,"56,38,11,89,42","47,54,20,63,4"
15,5233548413,False,4613,2055,7,22,"44,17,83,59,64","3,104,128,54,11"
14,5233547109,True,4155,1376,7,22,"38,101,128,80,6","22,84,62,45,54"
13,5233546907,False,4303,1760,7,22,"89,17,110,126,90","57,128,105,4,59"
12,5233546806,True,4226,2280,7,22,"18,75,43,112,129","76,31,15,53,28"
11,5233546613,True,4340,1990,7,22,"104,48,111,39,101","51,23,68,64,93"
10,5233546515,False,4121,2424,7,22,"4,129,14,87,39","13,108,58,63,121"
9,5233546507,True,5394,2371,7,22,"35,39,105,62,50","6,91,28,25,112"
8,5233546503,True,4909,1483,7,22,"126,45,42,112,31","74,64,27,41,104"
7,5233546210,False,4258,2483,7,22,"69,101,114,75,70","50,21,1,128,2"
6,5233546015,True,4250,2209,7,22,"25,13,32,128,70","51,6,28,46,121"
5,5233546006,False,4735,1770,7,22,"11,53,93,86,23","21,87,62,95,129"
4,5233546003,True,4974,2553,7,22,"86,10,87,2,34","27,25,47,93,14"
3,5233545808,False,5027,2271,7,22,"94,98,31,6,100","20,70,47,74,83"
2,5233545518,False,4538,2460,0,22,"21,5,48,29,16","14,33,67,13,119"
1,5233545218,True,6342,1987,1,2,"58,107,15,12,126","46,120,4,31,7"
0,5233545208,False,5113,1934,7,22,"87,64,8,108,59","54,56,31,16,112"
99,5233545014,True,4195,1576,0,22,"102,129,5,114,76","14,8,23,68,4"
98,5233544904,True,4417,3249,7,22,"31,93,13,7,56","11,14,111,41,128"
97,5233544416,False,4288,3238,7,22,"26,103,23,59,44","57,47,128,80,25"
96,5233544309,True,4797,1401,7,22,"128,36,93,110,13","102,31,8,59,100"
95,5233544214,False,4559,1758,7,22,"65,80,8,75,104","128,97,54,86,96"
94,5233544209,False,4142,2118,7,22,"113,28,107,54,26","75,14,42,21,15"
93,5233543814,True,4655,2022,7,22,"104,74,6,20,40","128,59,28,31,44"
92,5233543805,True,4817,2220,7,22,"71,28,22,54,30","14,64,4,11,9"
91,5233543703,True,4379,2354,7,22,"114,3,16,4,86","113,83,26,28,93"
90,5233543016,False,4790,3130,0,22,"7,98,5,6,34","17,54,87,71,85"
89,5233543003,True,5058,1627,7,22,"51,10,103,20,46","40,91,93,16,9"
88,5233542902,True,4177,1783,7,22,"20,48,94,32,2","79,13,114,19,28"
87,5233542807,True,4340,2637,7,22,"51,78,89,19,114","87,88,98,47,54"
86,5233542713,False,4271,1919,7,22,"27,1,46,97,86","19,76,54,69,90"
85,5233542619,False,4596,2427,0,22,"105,14,19,59,62","93,49,13,64,2"
84,5233542419,False,4829,2025,7,22,"94,14,31,104,39","111,119,2,78,109"
83,5233541812,True,5351,1732,7,22,"59,108,100,128,8","25,14,26,51,41"
82,5233541809,True,4165,2745,7,22,"31,111,80,114,1","95,86,126,19,26"
81,5233541600,False,4521,1224,7,22,"101,59,70,19,91","2,12,64,58,126"
80,5233541416,False,4509,2561,0,22,"129,20,15,1,102","126,33,16,8,65"
79,5233541218,True,5121,2608,7,22,"47,13,8,129,30","79,29,128,91,93"
78,5233540117,True,4365,2383,7,22,"98,42,75,27,22","41,74,84,49,14"
77,5233540105,False,5167,1912,7,22,"21,110,70,60,84","26,92,48,121,104"
76,5233539708,True,4760,2037,7,22,"51,75,13,12,5","8,60,86,31,34"
75,5233539519,False,4702,2400,7,22,"51,76,101,30,93","28,86,1,26,119"
74,5233539503,False,4389,2181,7,22,"13,64,88,21,8","57,121,114,59,110"
73,5233539417,False,4785,1969,7,22,"12,110,87,64,46","26,120,74,84,8"
72,5233539300,True,4380,2412,7,22,"31,65,54,7,56","113,13,83,128,12"
71,5233539203,False,4575,1786,7,22,"63,19,73,14,1","31,82,44,26,95"
70,5233539008,False,4112,2998,7,22,"112,12,96,26,74","50,114,14,104,120"
69,5233538710,False,4435,2252,7,22,"74,17,93,63,27","14,121,80,4,126"
68,5233538606,True,4391,1424,7,22,"22,83,95,40,47","13,59,86,1,107"
67,5233538600,True,4589,2674,7,22,"51,18,119,31,21","19,128,12,100,104"
66,5233538318,False,4113,1946,7,22,"20,14,23,93,69","11,15,86,28,68"
65,5233538107,True,4275,2245,0,22,"14,71,5,94,114","23,26,47,74,48"
64,5233538100,False,4840,1745,7,22,"44,88,107,79,73","75,114,6,128,53"
63,5233538000,False,4318,3123,7,22,"7,2,106,15,87","121,51,66,54,34"
62,5233537413,True,4515,2001,7,22,"12,47,104,27,87","25,93,9,45,19"
61,5233537403,False,4391,2166,7,22,"32,6,126,7,3","28,67,36,13,83"
60,5233537017,True,4271,1901,7,22,"14,128,54,46,102","119,1,105,25,104"
59,5233536912,False,4628,2323,7,22,"4,51,106,58,84","69,93,90,100,17"
58,5233536806,True,4352,1795,7,22,"28,62,44,9,43","38,91,31,93,13"
57,5233536708,True,4459,1774,0,4,"87,93,32,35,15","21,45,20,63,126"
56,5233536602,False,4305,2065,7,22,"104,31,52,101,70","22,36,21,30,12"
55,5233536506,False,4418,1507,7,22,"6,110,126,120,75","8,31,98,83,114"
54,5233536502,False,4577,1599,0,22,"26,32,110,93,30","4,40,28,23,101"
53,5233536500,True,5484,1821,7,22,"100,93,58,87,35","3,16,82,47,128"
52,5233536402,False,4765,2963,7,3,"25,30,72,71,58","101,21,40,18,39"
51,5233536117,False,4347,3170,7,22,"51,31,25,114,106","28,35,101,6,128"
50,5233536101,True,4698,1806,0,4,"100,6,76,104,47","72,87,56,128,18"
49,5233536006,True,4590,1626,7,22,"84,57,31,82,4","112,77,129,46,74"
48,5233535917,True,4127,2505,7,22,"19,84,14,6,37","18,120,114,50,90"
47,5233535817,True,4315,1859,7,3,"27,73,100,32,104","22,84,69,54,76"
46,5233535317,False,5103,2315,7,22,"98,10,129,87,19","12,13,5,25,112"
45,5233535117,False,5751,1997,7,22,"31,12,7,80,104","16,102,53,11,86"
44,5233535116,False,4417,1507,7,22,"46,30,40,13,1","70,31,28,91,25"
43,5233534919,False,5239,2283,7,22,"128,95,79,93,110","1,106,121,26,96"
42,5233534800,True,5760,2355,7,22,"93,102,3,88,120","65,104,128,46,42"
41,5233534714,True,4191,1863,7,22,"62,28,34,64,8","52,14,54,23,87"
40,5233534512,False,4737,2198,7,22,"46,4,120,2,105","11,14,36,128,69"
39,5233534418,True,4425,2497,7,22,"106,50,71,17,20","128,82,12,80,87"
38,5233534307,True,5411,1649,7,22,"11,19,104,72,86","10,56,37,1,58"
37,5233534217,False,4278,2795,7,22,"121,114,44,108,91","107,13,6,58,31"
36,5233533815,True,4353,2109,7,22,"88,67,84,106,111","31,46,75,12,33"
35,5233533713,True,4322,2043,7,22,"75,12,22,87,69","11,53,114,26,119"
34,5233533616,False,4638,2662,7,22,"64,95,51,13,86","12,32,14,69,128"
33,5233533105,True,4371,2569,7,22,"31,39,121,114,60","84,4,104,22,14"
32,5233532915,True,4484,3054,7,22,"69,105,22,4,12","75,6,15,64,129"
31,5233532306,True,4434,2925,7,22,"41,19,14,25,30","7,114,26,106,98"
30,5233532208,True,4373,1770,7,22,"104,15,6,30,84","5,1,39,121,96"
29,5233532200,False,6181,3018,7,22,"25,95,7,129,30","86,20,49,8,36"
28,5233532004,True,4489,3121,0,22,"113,26,11,120,19","46,31,10,51,110"
27,5233531917,True,5239,3240,0,4,"56,61,13,83,51","54,106,114,71,73"
26,5233531602,True,4916,1399,7,22,"88,112,126,21,12","129,119,11,68,93"
25,5233531512,True,4550,2716,7,22,"31,83,120,11,93","23,113,88,84,57"
24,5233531317,False,4351,3103,7,22,"31,106,96,97,86","84,17,64,54,98"
23,5233531103,True,4132,3190,7,22,"31,86,76,98,41","70,19,34,74,14"
22,5233530406,False,4615,2453,7,22,"41,128,98,121,16","20,6,53,57,59"
21,5233530200,False,4737,2228,7,22,"14,26,128,44,25","85,84,11,6,28"
20,5233530010,True,4685,1799,7,22,"6,58,16,25,11","59,8,15,31,119"
19,5233530005,False,4923,2383,7,22,"114,50,54,28,58","75,27,99,106,70"
18,5233529910,True,4635,1575,7,22,"32,128,34,28,58","26,40,104,12,121"
17,5233529711,True,4804,2494,0,22,"74,86,54,83,70","32,93,97,30,114"
16,5233529710,True,4294,1268,7,22,"114,16,82,40,50","62,81,14,68,101"
15,5233529603,True,4524,1711,0,22,"1,5,17,38,50","128,67,31,34,55"
14,5233529314,False,4176,2016,7,22,"10,1,39,87,104","94,19,73,31,14"
13,5233529303,False,4558,1959,7,22,"93,11,14,28,25","128,21,4,41,99"
12,5233529100,True,4108,2937,7,22,"104,68,107,126,12","93,88,84,47,69"
11,5233528712,False,5026,2713,7,22,"32,86,87,13,80","51,14,12,74,25"
10,5233528318,True,5776,1427,7,22,"25,84,114,104,17","70,31,28,91,11"
9,5233528117,False,5762,1357,7,22,"103,93,91,121,38","126,8,51,5,31"
8,5233528112,True,5670,1565,7,22,"7,54,28,3,11","30,86,95,98,13"
7,5233528019,False,4179,2028,7,22,"111,21,58,54,45","19,93,91,11,15"
6,5233527806,True,4522,1822,7,22,"54,119,97,69,75","112,83,23,114,8"
5,5233527600,True,4301,1942,7,22,"129,44,19,128,23","21,86,28,88,109"
4,5233527505,False,4297,2870,7,22,"17,57,128,72,33","12,13,86,34,23"
3,5233527502,False,4240,2461,7,2,"97,20,31,44,86","3,95,104,74,121"
2,5233527416,True,4143,2818,0,22,"86,114,19,44,65","69,121,28,63,76"
1,5233527204,True,4415,1552,7,22,"15,14,98,93,27","129,74,54,3,9"
0,5233527004,False,5071,1969,7,22,"37,21,14,2,89","25,104,9,84,95"
